src_id,dst_id,corp_id,src_work_for_start_time,dst_work_for_start_time
p_32058,p_61683,co_1,2021-01-08,2020-01-06
p_32059,p_70833,co_8,2021-05-06,2019-08-15
p_32060,p_78207,co_477,2020-09-26,2021-03-01
p_32061,p_63764,co_2632,2021-11-12,2019-09-26
p_32062,p_63279,co_8076,2022-04-16,2020-01-16
p_32065,p_70460,co_8538,2019-08-17,2020-11-04
p_32067,p_64191,co_1,2022-03-15,2021-06-09
p_32068,p_71380,co_6855,2021-08-24,2022-02-10
p_32069,p_38215,co_4421,2022-03-18,2019-09-14
p_32070,p_86871,co_163,2020-02-21,2020-04-02
p_32071,p_65627,co_446,2022-04-08,2020-04-06
p_32072,p_54684,co_9,2020-04-08,2022-05-20
p_32072,p_84672,co_7360,2019-11-14,2021-06-22
p_32074,p_36472,co_2482,2022-02-06,2020-08-24
p_32074,p_95442,co_5604,2020-10-29,2020-11-20
p_32075,p_77128,co_1,2021-12-07,2021-08-06
p_32077,p_96555,co_3080,2020-01-04,2021-09-14
p_32079,p_82120,co_26,2022-05-11,2020-04-24
p_32081,p_59715,co_542,2020-08-20,2019-11-01
p_32081,p_73885,co_365,2021-12-14,2022-06-22
p_32082,p_49824,co_766,2021-04-05,2022-03-16
p_32083,p_48045,co_489,2021-11-06,2020-12-07
p_32084,p_46596,co_50,2020-04-03,2021-10-01
p_32084,p_55360,co_10,2020-03-18,2019-10-25
p_32085,p_99277,co_4918,2022-03-02,2019-09-25
p_32086,p_80319,co_77,2020-07-18,2020-03-02
p_32087,p_41167,co_8301,2020-05-02,2022-01-17
p_32088,p_52028,co_81,2022-03-19,2019-07-19
p_32088,p_72663,co_4175,2019-12-31,2020-12-18
p_32090,p_40732,co_1,2019-11-25,2020-07-07
p_32091,p_39045,co_4675,2020-06-27,2019-09-12
p_32092,p_77592,co_93,2020-02-24,2021-08-08
p_32092,p_95035,co_8734,2021-07-06,2019-09-09
p_32093,p_39968,co_245,2021-03-05,2021-10-26
p_32093,p_55783,co_141,2021-05-01,2021-07-13
p_32094,p_56293,co_2,2021-10-09,2020-06-16
p_32095,p_87935,co_4960,2019-08-12,2020-12-15
p_32096,p_72661,co_58,2020-03-21,2020-02-15
p_32098,p_61126,co_1,2021-08-10,2021-09-08
p_32098,p_97384,co_100,2022-02-10,2019-09-09
p_32099,p_53868,co_4244,2022-03-06,2021-07-20
p_32100,p_36243,co_6532,2019-09-03,2020-04-30
p_32100,p_91225,co_5461,2022-02-02,2020-04-11
p_32102,p_58115,co_821,2021-06-24,2019-08-20
p_32102,p_59521,co_450,2022-06-09,2021-08-15
p_32103,p_55386,co_3534,2022-02-11,2021-01-20
p_32104,p_41287,co_2,2021-12-31,2020-11-26
p_32104,p_87274,co_619,2021-03-13,2020-05-25
p_32107,p_82275,co_7251,2019-08-15,2020-05-20
p_32107,p_89343,co_7921,2022-06-27,2021-07-04
p_32108,p_59314,co_9,2019-08-23,2021-12-11
p_32108,p_88942,co_3547,2022-05-26,2020-01-14
p_32109,p_65306,co_4186,2019-11-18,2020-07-07
p_32110,p_34466,co_4362,2021-03-22,2022-05-11
p_32110,p_67754,co_102,2021-07-09,2020-08-08
p_32113,p_61802,co_8238,2020-04-20,2022-04-11
p_32113,p_86664,co_526,2020-07-18,2021-01-31
p_32114,p_76811,co_8226,2021-06-11,2020-03-09
p_32115,p_38168,co_1361,2019-07-09,2020-06-11
p_32116,p_55333,co_762,2020-07-02,2021-05-24
p_32116,p_94478,co_4,2021-08-30,2021-08-14
p_32119,p_81656,co_8219,2020-02-05,2020-12-26
p_32121,p_56250,co_28,2019-10-30,2021-06-29
p_32121,p_76586,co_1880,2020-09-02,2020-09-25
p_32126,p_72026,co_480,2021-05-05,2021-08-27
p_32126,p_93510,co_51,2022-03-07,2020-08-22
p_32127,p_74441,co_7762,2021-10-16,2021-02-10
p_32129,p_54015,co_10,2021-02-01,2019-07-22
p_32130,p_99666,co_2972,2021-10-22,2019-09-05
p_32131,p_86244,co_2595,2021-11-14,2020-08-29
p_32132,p_70696,co_296,2021-08-20,2022-02-12
p_32132,p_77542,co_915,2021-01-31,2020-03-09
p_32133,p_36293,co_70,2021-01-11,2020-02-16
p_32134,p_82486,co_551,2019-11-04,2020-05-17
p_32135,p_35441,co_7592,2022-04-03,2021-02-02
p_32137,p_51786,co_8863,2021-06-13,2021-03-30
p_32138,p_51043,co_2952,2019-09-22,2021-12-22
p_32139,p_40649,co_3224,2022-05-30,2021-12-30
p_32140,p_81176,co_3,2021-02-27,2021-12-19
p_32140,p_98759,co_7206,2021-05-10,2022-05-21
p_32141,p_83650,co_696,2019-07-13,2022-03-07
p_32142,p_79662,co_9,2020-08-01,2022-06-18
p_32143,p_69733,co_834,2019-07-25,2021-10-13
p_32143,p_90714,co_127,2020-10-24,2019-11-26
p_32144,p_58591,co_2485,2019-09-13,2021-06-17
p_32144,p_67628,co_4,2020-10-06,2022-06-20
p_32145,p_58957,co_9237,2020-04-19,2021-04-17
p_32145,p_79122,co_29,2021-01-30,2019-07-22
p_32146,p_85746,co_5790,2019-09-19,2020-10-28
p_32147,p_86121,co_6155,2020-09-26,2021-05-09
p_32149,p_34916,co_1,2022-06-26,2020-10-10
p_32149,p_47625,co_1510,2020-08-04,2022-03-04
p_32150,p_82288,co_2831,2020-02-16,2019-10-04
p_32151,p_38755,co_7303,2020-06-21,2020-04-17
p_32153,p_53490,co_7668,2021-09-07,2022-02-07
p_32153,p_86420,co_96,2020-07-10,2020-04-27
p_32154,p_92268,co_1,2021-07-02,2021-03-12
p_32155,p_49893,co_50,2022-02-10,2021-02-04
p_32155,p_81325,co_6996,2020-11-15,2021-12-04
p_32156,p_77888,co_4741,2020-02-18,2022-02-24
p_32157,p_55355,co_3076,2021-10-29,2020-12-01
p_32157,p_67993,co_3385,2021-06-04,2022-04-15
p_32159,p_63719,co_26,2020-06-05,2021-07-09
p_32159,p_85344,co_3,2020-02-19,2020-07-29
p_32160,p_85895,co_242,2020-01-27,2020-07-31
p_32161,p_66386,co_1239,2019-07-08,2021-06-05
p_32161,p_72485,co_864,2020-06-24,2020-10-23
p_32162,p_37109,co_1654,2021-08-15,2021-06-01
p_32163,p_73124,co_1,2021-03-19,2021-11-12
p_32164,p_97070,co_8032,2022-06-15,2021-02-15
p_32165,p_98510,co_8,2020-04-28,2022-01-25
p_32166,p_34166,co_6,2022-01-12,2020-08-12
p_32166,p_54728,co_640,2022-03-03,2022-02-25
p_32167,p_79562,co_6,2022-05-01,2021-10-25
p_32168,p_86474,co_3577,2019-07-20,2020-01-31
p_32170,p_73609,co_8615,2021-12-12,2022-02-14
p_32172,p_65435,co_7,2022-06-05,2022-04-27
p_32172,p_84186,co_6249,2021-01-22,2021-02-27
p_32173,p_63816,co_183,2022-06-18,2021-04-21
p_32174,p_33758,co_10,2019-09-04,2021-07-04
p_32175,p_89789,co_5553,2020-03-20,2021-02-04
p_32177,p_65308,co_6,2021-10-17,2019-11-09
p_32177,p_95676,co_2129,2020-09-15,2020-11-19
p_32178,p_52734,co_4,2020-08-16,2020-12-28
p_32178,p_86020,co_1,2022-01-27,2022-04-08
p_32180,p_38637,co_6501,2021-08-12,2022-02-10
p_32183,p_80631,co_6975,2020-09-15,2019-08-14
p_32184,p_87178,co_2876,2021-08-22,2021-02-22
p_32185,p_39423,co_524,2019-10-26,2019-09-21
p_32185,p_60156,co_1,2019-10-07,2021-11-27
p_32186,p_59642,co_1153,2019-12-01,2020-11-29
p_32187,p_47503,co_79,2021-02-22,2020-02-27
p_32188,p_61570,co_9322,2020-08-18,2019-09-01
p_32188,p_68996,co_5969,2019-10-19,2021-03-26
p_32189,p_78382,co_10,2020-10-19,2020-09-17
p_32191,p_78098,co_1,2019-09-22,2021-08-26
p_32192,p_74864,co_3505,2021-04-06,2019-09-05
p_32193,p_35281,co_914,2021-06-05,2019-10-12
p_32195,p_56376,co_7607,2019-08-28,2022-06-07
p_32196,p_36051,co_301,2020-01-09,2020-09-07
p_32196,p_65304,co_6,2019-12-22,2020-01-05
p_32197,p_46898,co_1,2021-05-12,2021-06-09
p_32200,p_60220,co_8075,2021-12-06,2021-10-23
p_32200,p_86884,co_1,2021-09-30,2021-05-08
p_32201,p_44331,co_7625,2021-01-16,2020-07-26
p_32201,p_70356,co_3224,2021-09-15,2022-02-02
p_32202,p_56854,co_2112,2019-11-22,2021-08-05
p_32204,p_67364,co_1,2021-10-16,2021-12-20
p_32206,p_54944,co_4698,2020-11-25,2020-05-16
p_32206,p_55798,co_2493,2019-08-03,2019-12-28
p_32207,p_37404,co_954,2021-08-14,2021-07-31
p_32208,p_75521,co_1,2022-01-09,2020-08-12
p_32210,p_60605,co_5551,2020-12-21,2021-03-11
p_32211,p_45559,co_2104,2020-06-15,2020-12-22
p_32211,p_74193,co_1988,2020-02-20,2020-02-27
p_32212,p_39953,co_703,2021-05-07,2021-07-25
p_32212,p_97316,co_9397,2020-10-09,2020-04-12
p_32213,p_82041,co_5103,2021-07-15,2021-05-01
p_32213,p_92375,co_8870,2020-04-11,2021-10-16
p_32214,p_81103,co_1,2020-10-05,2021-05-14
p_32214,p_87387,co_33,2019-07-18,2022-03-02
p_32215,p_34364,co_4906,2021-03-22,2020-04-12
p_32216,p_65241,co_6602,2020-06-14,2019-11-19
p_32217,p_49316,co_85,2021-10-18,2020-03-20
p_32218,p_33359,co_7738,2022-04-01,2019-09-25
p_32218,p_62128,co_4576,2021-01-01,2021-12-23
p_32219,p_71588,co_1,2020-10-25,2019-07-07
p_32220,p_63836,co_4209,2020-06-08,2019-12-10
p_32221,p_94716,co_1,2020-10-08,2020-03-30
p_32222,p_81837,co_2853,2022-04-14,2021-02-19
p_32223,p_52962,co_2,2022-05-18,2020-05-07
p_32224,p_39503,co_5285,2020-05-13,2020-10-25
p_32224,p_93238,co_3,2020-03-12,2019-12-01
p_32226,p_39307,co_2053,2022-05-25,2021-04-05
p_32227,p_52129,co_7562,2021-08-19,2021-07-11
p_32228,p_53752,co_7113,2019-08-08,2020-03-02
p_32229,p_85437,co_1,2019-10-12,2019-11-08
p_32230,p_48133,co_8677,2021-10-16,2020-10-26
p_32231,p_83968,co_2845,2021-10-12,2019-11-02
p_32232,p_88749,co_527,2021-08-22,2019-09-03
p_32233,p_46368,co_371,2020-11-08,2022-01-30
p_32233,p_75175,co_4,2019-08-08,2022-04-24
p_32234,p_75078,co_69,2021-11-05,2020-01-05
p_32235,p_46102,co_7525,2019-12-01,2022-04-11
p_32235,p_76115,co_1,2020-09-16,2021-01-11
p_32236,p_43755,co_1,2020-08-28,2021-07-19
p_32236,p_90237,co_545,2019-07-15,2021-06-30
p_32237,p_42800,co_9155,2019-10-14,2021-09-18
p_32237,p_77543,co_54,2020-04-25,2020-03-16
p_32238,p_42778,co_167,2020-06-04,2020-12-06
p_32239,p_52223,co_562,2020-04-14,2022-03-20
p_32240,p_70875,co_7615,2022-01-27,2019-08-12
p_32240,p_88914,co_223,2020-11-27,2021-08-31
p_32241,p_89537,co_2657,2020-05-04,2020-06-02
p_32243,p_42265,co_84,2021-03-01,2021-10-24
p_32244,p_48336,co_156,2022-04-29,2021-05-02
p_32245,p_67627,co_1,2020-08-09,2020-09-27
p_32246,p_40906,co_100,2021-09-26,2021-09-25
p_32246,p_72255,co_1753,2020-05-25,2021-02-25
p_32247,p_99713,co_4980,2021-11-07,2021-10-06
p_32248,p_78945,co_5790,2021-07-15,2020-10-19
p_32248,p_82424,co_2387,2021-10-04,2020-02-16
p_32249,p_81803,co_79,2019-07-01,2021-07-10
p_32250,p_37252,co_2407,2021-01-30,2019-08-17
p_32251,p_78241,co_810,2022-03-04,2020-06-21
p_32251,p_88437,co_7255,2019-07-31,2021-05-01
p_32252,p_89631,co_5696,2019-12-24,2020-02-14
p_32253,p_62104,co_5058,2020-07-14,2020-10-25
p_32253,p_90423,co_5410,2021-01-08,2020-02-01
p_32254,p_86513,co_6281,2019-08-21,2020-10-30
p_32255,p_49822,co_4375,2021-07-15,2022-02-25
p_32256,p_90448,co_7745,2021-06-03,2020-08-01
p_32257,p_91202,co_9022,2022-02-15,2022-01-27
p_32259,p_57145,co_7108,2021-03-10,2020-05-04
p_32259,p_95775,co_5052,2021-08-05,2019-12-27
p_32260,p_34394,co_7516,2022-02-25,2020-06-04
p_32260,p_62166,co_331,2020-12-19,2021-05-10
p_32261,p_94162,co_1096,2021-01-08,2020-05-11
p_32262,p_99560,co_2394,2020-09-25,2019-09-26
p_32264,p_33773,co_1693,2022-03-01,2021-07-31
p_32264,p_94385,co_33,2020-02-09,2021-05-28
p_32265,p_99510,co_6679,2021-08-13,2020-03-01
p_32266,p_58911,co_5085,2022-01-06,2021-05-12
p_32266,p_60271,co_7164,2020-11-14,2020-04-26
p_32268,p_75564,co_4,2020-02-23,2020-01-23
p_32270,p_74637,co_4024,2021-05-20,2020-07-25
p_32271,p_55642,co_3073,2020-07-27,2020-09-19
p_32271,p_75580,co_621,2022-06-18,2022-05-21
p_32272,p_48611,co_72,2019-10-20,2020-05-03
p_32273,p_70590,co_3878,2022-04-13,2020-05-31
p_32273,p_71228,co_5207,2020-11-02,2020-05-13
p_32274,p_38581,co_59,2019-09-21,2019-12-26
p_32275,p_39271,co_6354,2019-08-08,2020-05-09
p_32276,p_81116,co_8118,2020-09-17,2020-12-31
p_32276,p_96712,co_1,2022-06-14,2020-11-24
p_32277,p_50681,co_6786,2021-05-06,2020-01-27
p_32278,p_79120,co_7,2021-06-15,2021-08-13
p_32280,p_53920,co_29,2022-01-10,2021-11-14
p_32280,p_86718,co_5,2021-04-09,2019-11-19
p_32282,p_79097,co_1,2021-10-09,2021-07-09
p_32284,p_61104,co_4543,2021-10-12,2019-07-12
p_32285,p_40435,co_79,2020-02-02,2020-09-04
p_32285,p_92052,co_7773,2021-04-04,2019-11-06
p_32286,p_76422,co_2,2019-10-17,2020-09-28
p_32288,p_90126,co_9013,2019-10-30,2021-10-16
p_32289,p_34361,co_295,2022-02-03,2020-12-17
p_32289,p_93118,co_1,2020-12-16,2022-02-11
p_32290,p_76653,co_1,2021-10-30,2019-09-21
p_32290,p_87806,co_1550,2019-11-21,2021-04-07
p_32291,p_87191,co_7116,2022-06-11,2020-01-12
p_32292,p_42505,co_7207,2019-07-15,2020-03-19
p_32293,p_50259,co_3,2021-08-02,2020-12-12
p_32293,p_64594,co_1,2020-09-28,2020-06-11
p_32294,p_68413,co_6020,2020-11-05,2021-05-03
p_32294,p_69958,co_533,2020-04-16,2019-11-17
p_32295,p_36986,co_2127,2020-04-10,2019-10-21
p_32295,p_41839,co_17,2021-03-30,2020-06-05
p_32296,p_75372,co_9209,2022-05-30,2020-06-04
p_32298,p_91930,co_9,2022-03-06,2021-01-11
p_32300,p_79282,co_418,2022-04-23,2019-09-22
p_32301,p_59771,co_3902,2022-01-01,2021-06-03
p_32302,p_58763,co_9098,2021-08-25,2020-03-28
p_32303,p_62934,co_8346,2019-07-29,2021-11-04
p_32303,p_90107,co_9083,2020-02-07,2020-05-28
p_32304,p_45688,co_6868,2021-05-28,2022-03-15
p_32305,p_55723,co_39,2020-08-12,2019-09-06
p_32306,p_70773,co_8276,2022-02-25,2021-07-25
p_32306,p_75147,co_4208,2020-07-26,2022-05-08
p_32307,p_74258,co_8582,2021-01-06,2019-11-13
p_32308,p_34287,co_2165,2019-07-06,2022-05-13
p_32308,p_86377,co_25,2021-01-23,2021-11-10
p_32309,p_75288,co_1060,2022-03-07,2022-02-21
p_32310,p_52040,co_5053,2021-03-29,2020-09-15
p_32310,p_96876,co_99,2022-04-11,2020-11-03
p_32311,p_61893,co_6431,2020-02-26,2021-01-15
p_32312,p_87124,co_2484,2019-07-13,2021-11-27
p_32312,p_98378,co_158,2021-04-05,2022-03-30
p_32313,p_55543,co_1,2021-09-05,2021-08-08
p_32314,p_75916,co_324,2022-01-31,2020-01-10
p_32318,p_91114,co_77,2020-08-23,2020-07-13
p_32319,p_71367,co_910,2020-05-19,2021-11-25
p_32321,p_41886,co_756,2020-07-27,2020-08-11
p_32322,p_58004,co_1429,2021-10-03,2020-02-11
p_32322,p_67784,co_57,2021-03-06,2020-08-03
p_32323,p_99169,co_1607,2020-03-24,2021-01-12
p_32327,p_72713,co_5202,2021-09-15,2019-11-06
p_32327,p_73193,co_1,2022-04-20,2020-05-02
p_32328,p_85024,co_7829,2021-06-28,2020-11-14
p_32330,p_81238,co_3952,2019-08-26,2020-03-14
p_32332,p_50706,co_1195,2021-04-21,2019-12-25
p_32332,p_63014,co_2585,2021-08-18,2022-04-06
p_32333,p_72010,co_2,2020-08-02,2021-09-24
p_32334,p_89283,co_7,2021-09-20,2021-01-18
p_32335,p_50173,co_1,2020-04-24,2020-12-26
p_32336,p_82378,co_1590,2020-10-10,2020-02-23
p_32337,p_52612,co_2802,2022-04-02,2021-06-12
p_32338,p_83461,co_4,2020-11-13,2019-10-18
p_32338,p_94316,co_6505,2019-12-12,2021-11-29
p_32340,p_58629,co_950,2019-07-13,2021-01-27
p_32341,p_93401,co_3295,2019-07-12,2019-09-22
p_32342,p_83128,co_5204,2021-01-14,2022-01-28
p_32343,p_53860,co_827,2022-06-16,2019-09-06
p_32343,p_72621,co_487,2020-07-20,2022-04-12
p_32344,p_40548,co_794,2019-07-19,2019-10-21
p_32345,p_54293,co_4784,2020-09-22,2019-08-18
p_32347,p_79327,co_1,2020-05-27,2022-05-21
p_32347,p_94604,co_2976,2019-10-10,2021-07-26
p_32348,p_64921,co_7431,2021-04-09,2019-10-13
p_32348,p_94834,co_7913,2020-10-29,2021-06-16
p_32351,p_51895,co_185,2019-10-29,2019-08-16
p_32352,p_56338,co_7317,2021-02-27,2021-05-14
p_32353,p_88362,co_770,2021-01-31,2020-05-17
p_32355,p_66804,co_3,2022-01-02,2021-05-25
p_32356,p_87779,co_4514,2021-07-21,2019-07-31
p_32357,p_34095,co_585,2020-05-29,2019-11-19
p_32360,p_75128,co_1,2020-04-20,2020-06-27
p_32361,p_95860,co_1,2021-09-28,2020-08-20
p_32362,p_52212,co_180,2022-05-27,2021-03-08
p_32362,p_96371,co_39,2019-11-29,2021-01-01
p_32363,p_51713,co_4775,2019-09-18,2022-05-19
p_32363,p_91705,co_2857,2019-07-09,2019-08-21
p_32365,p_68062,co_652,2020-01-31,2021-06-26
p_32366,p_63572,co_6390,2020-12-22,2022-06-01
p_32366,p_76925,co_2589,2021-10-31,2021-04-03
p_32367,p_89228,co_4740,2021-01-05,2021-09-25
p_32369,p_34214,co_4882,2021-01-12,2020-06-29
p_32369,p_56434,co_3985,2020-07-10,2020-02-05
p_32370,p_51348,co_1932,2020-11-10,2021-03-13
p_32371,p_65519,co_9424,2021-06-07,2021-10-22
p_32372,p_47401,co_9145,2021-02-25,2019-09-26
p_32373,p_34262,co_8873,2021-05-08,2021-09-03
p_32373,p_55650,co_54,2021-07-15,2020-11-30
p_32375,p_71353,co_888,2021-07-23,2021-08-02
p_32375,p_77544,co_350,2021-06-02,2019-07-09
p_32376,p_90046,co_672,2022-06-26,2020-04-04
p_32377,p_40598,co_1,2020-01-10,2020-10-07
p_32377,p_73504,co_5949,2021-08-24,2020-05-28
p_32378,p_54865,co_651,2022-01-31,2019-11-04
p_32381,p_70544,co_3964,2021-01-23,2020-07-20
p_32382,p_41748,co_6,2021-10-24,2021-08-18
p_32382,p_41901,co_9042,2021-12-07,2019-06-29
p_32383,p_38130,co_4537,2020-06-03,2022-01-18
p_32383,p_53651,co_6950,2021-12-15,2020-11-07
p_32384,p_91405,co_425,2021-08-10,2020-06-03
p_32384,p_95828,co_815,2021-05-21,2020-11-21
p_32385,p_92651,co_4272,2021-12-20,2021-12-10
p_32386,p_84177,co_1,2020-03-27,2019-11-02
p_32386,p_94912,co_65,2021-01-03,2022-01-25
p_32388,p_51825,co_1585,2019-08-05,2019-12-10
p_32390,p_43126,co_4984,2020-05-10,2021-10-18
p_32390,p_90572,co_7397,2019-10-22,2020-09-29
p_32391,p_78408,co_4856,2022-05-25,2020-09-27
p_32392,p_78783,co_2893,2020-10-10,2019-11-09
p_32392,p_84401,co_1,2021-01-30,2019-09-28
p_32393,p_56975,co_1930,2021-07-15,2021-06-13
p_32393,p_90928,co_6,2021-06-19,2021-03-25
p_32395,p_60318,co_4874,2020-09-25,2021-09-19
p_32396,p_71163,co_72,2021-09-29,2021-12-18
p_32397,p_77807,co_1,2021-01-24,2021-11-30
p_32397,p_93225,co_7059,2022-04-12,2022-02-24
p_32398,p_42225,co_6603,2021-07-09,2022-02-12
p_32399,p_33066,co_95,2021-10-12,2021-03-12
p_32399,p_88089,co_4701,2020-09-10,2022-04-25
p_32400,p_60667,co_831,2019-10-06,2019-08-12
p_32400,p_95106,co_5275,2020-02-24,2019-10-24
p_32402,p_40851,co_7648,2021-10-04,2019-09-14
p_32403,p_42354,co_712,2022-01-25,2019-07-31
p_32404,p_40357,co_6795,2021-06-22,2021-08-07
p_32404,p_53335,co_1065,2019-08-22,2021-05-16
p_32405,p_65314,co_4,2019-12-23,2021-06-04
p_32405,p_97051,co_5581,2021-10-20,2020-12-02
p_32406,p_66918,co_1,2020-09-20,2022-05-21
p_32407,p_57978,co_4090,2020-08-18,2021-03-25
p_32408,p_36163,co_1497,2019-12-19,2021-02-21
p_32408,p_90925,co_3617,2020-05-09,2021-11-17
p_32409,p_51798,co_434,2021-05-10,2021-05-18
p_32411,p_76134,co_46,2019-11-17,2021-05-11
p_32413,p_62921,co_6431,2021-12-11,2020-03-19
p_32415,p_90235,co_16,2022-05-03,2020-05-11
p_32416,p_70260,co_4657,2022-04-25,2021-12-14
p_32417,p_59222,co_4020,2021-09-14,2020-05-10
p_32417,p_90774,co_1682,2021-03-01,2020-01-01
p_32418,p_79391,co_7604,2021-09-16,2022-02-03
p_32419,p_90432,co_475,2022-04-30,2019-12-18
p_32420,p_70578,co_2492,2020-12-11,2021-07-04
p_32420,p_95602,co_1,2021-06-07,2020-01-16
p_32421,p_50400,co_9410,2022-02-26,2021-09-21
p_32422,p_54558,co_1,2022-01-15,2020-08-03
p_32424,p_69381,co_7205,2021-05-30,2020-01-24
p_32425,p_35356,co_5989,2021-04-23,2019-10-04
p_32425,p_90015,co_4469,2021-03-16,2019-07-31
p_32426,p_84073,co_81,2022-05-23,2021-06-19
p_32427,p_70940,co_1937,2021-01-29,2021-01-02
p_32427,p_87026,co_61,2021-06-18,2022-05-14
p_32428,p_99276,co_50,2021-05-21,2022-03-18
p_32429,p_80048,co_27,2019-10-14,2020-04-03
p_32430,p_55486,co_6456,2020-07-29,2020-08-04
p_32430,p_84723,co_223,2021-06-07,2019-08-17
p_32432,p_82878,co_2682,2019-08-13,2021-09-09
p_32433,p_97819,co_765,2022-03-16,2020-09-02
p_32434,p_85320,co_315,2021-02-19,2020-07-27
p_32434,p_96160,co_519,2020-11-17,2021-08-13
p_32435,p_83788,co_8712,2021-04-16,2020-12-21
p_32435,p_99426,co_1,2021-03-22,2022-02-07
p_32436,p_35748,co_1,2021-05-01,2019-12-16
p_32437,p_43651,co_700,2022-05-23,2022-06-09
p_32439,p_67154,co_5,2021-06-15,2020-03-24
p_32441,p_89531,co_151,2021-08-20,2020-02-05
p_32442,p_81742,co_7343,2020-11-25,2020-06-21
p_32443,p_68110,co_228,2020-03-30,2022-01-31
p_32444,p_63459,co_1613,2020-11-22,2020-05-28
p_32445,p_63373,co_4512,2021-12-19,2021-12-28
p_32446,p_84971,co_8689,2022-06-25,2021-08-07
p_32446,p_92866,co_6924,2021-03-31,2019-07-21
p_32448,p_40361,co_77,2021-10-22,2022-01-30
p_32448,p_69410,co_2784,2021-10-22,2022-02-07
p_32449,p_81134,co_8776,2019-10-15,2020-12-31
p_32450,p_58773,co_5439,2020-10-30,2020-04-23
p_32450,p_67305,co_2986,2020-09-22,2019-11-09
p_32451,p_33646,co_4545,2019-11-12,2021-04-06
p_32451,p_86882,co_902,2020-04-11,2019-10-11
p_32452,p_64465,co_34,2021-10-26,2020-07-05
p_32453,p_62809,co_7041,2021-10-05,2021-07-14
p_32454,p_65435,co_4,2020-08-22,2020-03-27
p_32454,p_76572,co_4090,2020-11-06,2019-12-18
p_32455,p_70182,co_175,2020-05-15,2019-07-06
p_32455,p_94849,co_2243,2021-05-19,2020-01-26
p_32456,p_36331,co_9175,2022-01-16,2021-07-06
p_32457,p_43146,co_1362,2022-02-18,2021-10-06
p_32458,p_67398,co_6247,2021-11-05,2020-12-18
p_32458,p_88692,co_1,2020-05-22,2020-10-11
p_32460,p_58236,co_10,2020-02-03,2022-05-06
p_32461,p_97086,co_490,2020-04-16,2020-02-28
p_32462,p_98614,co_7,2019-07-23,2022-04-12
p_32463,p_39215,co_2016,2022-02-11,2020-12-28
p_32463,p_65058,co_8375,2021-04-22,2022-03-22
p_32464,p_92169,co_43,2021-05-03,2021-11-20
p_32465,p_64670,co_7987,2022-03-18,2021-05-31
p_32466,p_87792,co_837,2022-02-27,2019-09-15
p_32468,p_65851,co_7541,2020-04-15,2020-02-21
p_32468,p_73467,co_9,2021-02-18,2019-07-09
p_32469,p_37264,co_9377,2021-01-29,2019-07-26
p_32469,p_89308,co_594,2020-03-30,2020-05-15
p_32471,p_54783,co_6017,2020-07-22,2021-04-23
p_32472,p_94431,co_8935,2020-06-15,2020-01-23
p_32474,p_50899,co_224,2020-02-23,2021-07-27
p_32474,p_62048,co_6473,2020-03-10,2020-07-29
p_32475,p_64302,co_5141,2020-06-11,2021-01-26
p_32477,p_61682,co_742,2019-07-09,2021-08-08
p_32478,p_38700,co_2252,2020-08-01,2022-06-02
p_32479,p_86970,co_25,2020-04-17,2021-02-08
p_32481,p_36359,co_6857,2020-06-08,2020-01-18
p_32481,p_98881,co_4408,2020-01-08,2022-05-08
p_32482,p_93411,co_8516,2020-02-20,2021-09-04
p_32484,p_38195,co_4291,2021-01-12,2021-05-05
p_32485,p_52770,co_1,2021-07-13,2019-12-08
p_32485,p_68639,co_7573,2022-04-28,2021-12-20
p_32487,p_52429,co_8,2021-10-24,2021-12-02
p_32487,p_74600,co_49,2019-09-15,2020-02-09
p_32488,p_88953,co_2,2020-08-04,2020-03-06
p_32490,p_90518,co_4492,2020-02-08,2022-05-12
p_32491,p_39639,co_8736,2019-07-25,2019-08-04
p_32491,p_83825,co_9365,2019-08-03,2019-09-05
p_32492,p_62017,co_2646,2021-06-07,2020-02-09
p_32493,p_74054,co_4840,2021-07-14,2020-07-24
p_32494,p_81617,co_6692,2021-03-26,2020-07-02
p_32495,p_96287,co_623,2019-09-26,2021-11-16
p_32496,p_61464,co_3416,2020-10-07,2021-12-07
p_32498,p_37852,co_9,2021-10-25,2022-02-26
p_32498,p_48022,co_1,2020-05-30,2020-08-01
p_32500,p_57151,co_6756,2020-10-30,2020-02-21
p_32501,p_33818,co_6048,2021-05-22,2020-11-15
p_32502,p_82449,co_506,2020-01-24,2022-03-20
p_32503,p_34091,co_4741,2020-10-05,2022-01-11
p_32504,p_75418,co_1866,2019-08-10,2020-05-22
p_32504,p_86419,co_34,2022-02-13,2020-02-16
p_32505,p_61276,co_3203,2019-07-13,2020-01-17
p_32505,p_99185,co_2151,2021-03-08,2020-03-29
p_32506,p_66286,co_4142,2020-12-27,2020-10-04
p_32507,p_54176,co_1,2020-02-14,2021-01-17
p_32507,p_64962,co_466,2021-11-21,2020-04-26
p_32508,p_34319,co_2833,2020-05-19,2021-01-10
p_32508,p_90664,co_6570,2021-01-18,2020-12-12
p_32509,p_36263,co_2101,2020-05-19,2021-11-19
p_32511,p_43924,co_4030,2022-04-12,2020-05-26
p_32512,p_88792,co_4187,2019-10-12,2019-07-04
p_32513,p_85060,co_1339,2019-12-05,2022-05-19
p_32514,p_97357,co_10,2022-05-13,2020-02-04
p_32514,p_99019,co_580,2022-05-25,2019-12-29
