src_id,dst_id,pn_id
p_930,p_80602,pn_2928
p_930,p_86175,pn_2515
p_931,p_9440,pn_1723
p_931,p_18136,pn_5949
p_931,p_40896,pn_100
p_931,p_64836,pn_1
p_931,p_87688,pn_4262
p_931,p_89590,pn_1204
p_932,p_55930,pn_582
p_932,p_64042,pn_2921
p_932,p_64496,pn_1521
p_932,p_76753,pn_75
p_932,p_94839,pn_3139
p_932,p_97944,pn_2665
p_933,p_3329,pn_5083
p_933,p_3786,pn_902
p_933,p_5856,pn_61
p_933,p_43366,pn_1
p_933,p_81526,pn_2140
p_934,p_28930,pn_2303
p_934,p_35889,pn_3423
p_934,p_40202,pn_3
p_934,p_66231,pn_6
p_934,p_81358,pn_1
p_934,p_86795,pn_3964
p_935,p_12852,pn_102
p_935,p_44803,pn_200
p_935,p_51829,pn_2574
p_935,p_77719,pn_4985
p_935,p_86001,pn_13
p_935,p_97660,pn_5611
p_936,p_19904,pn_3209
p_936,p_34004,pn_24
p_936,p_58362,pn_5710
p_936,p_85388,pn_2526
p_936,p_85910,pn_6
p_937,p_4318,pn_83
p_937,p_58625,pn_765
p_937,p_64191,pn_100
p_937,p_69211,pn_1
p_937,p_85301,pn_10
p_938,p_3042,pn_3032
p_938,p_23204,pn_1
p_938,p_37007,pn_6
p_938,p_38374,pn_4945
p_938,p_42175,pn_75
p_938,p_76232,pn_2196
p_939,p_13230,pn_40
p_939,p_18175,pn_2122
p_939,p_29209,pn_630
p_939,p_78459,pn_5574
p_939,p_78628,pn_1718
p_939,p_81717,pn_3322
p_940,p_8516,pn_3897
p_940,p_20233,pn_476
p_940,p_26013,pn_5287
p_940,p_51772,pn_1354
p_940,p_62805,pn_7
p_941,p_3564,pn_34
p_941,p_45882,pn_2164
p_941,p_61174,pn_8
p_941,p_70991,pn_1458
p_941,p_74139,pn_5085
p_941,p_78598,pn_1080
p_942,p_3991,pn_1686
p_942,p_23524,pn_31
p_942,p_45722,pn_1179
p_942,p_84239,pn_1
p_942,p_88715,pn_5865
p_943,p_38798,pn_3
p_943,p_64190,pn_4821
p_943,p_70522,pn_4942
p_943,p_83746,pn_277
p_943,p_95308,pn_3996
p_943,p_96198,pn_1
p_944,p_1057,pn_509
p_944,p_1144,pn_2951
p_944,p_1868,pn_1
p_944,p_1993,pn_4654
p_944,p_10073,pn_2
p_944,p_69208,pn_61
p_945,p_13542,pn_383
p_945,p_49537,pn_116
p_945,p_67990,pn_1
p_945,p_68006,pn_3505
p_945,p_73477,pn_5868
p_945,p_88131,pn_1446
p_946,p_8350,pn_8
p_946,p_12305,pn_714
p_946,p_25877,pn_1432
p_946,p_70219,pn_5492
p_946,p_82594,pn_5468
p_946,p_97117,pn_5103
p_947,p_2125,pn_24
p_947,p_4111,pn_1
p_947,p_8386,pn_921
p_947,p_12068,pn_76
p_947,p_26490,pn_3979
p_947,p_47054,pn_3936
p_948,p_45265,pn_1409
p_948,p_53588,pn_3347
p_948,p_54159,pn_1
p_948,p_55488,pn_526
p_948,p_68019,pn_623
p_949,p_1023,pn_403
p_949,p_38386,pn_1079
p_949,p_42755,pn_5663
p_949,p_58866,pn_1
p_949,p_78778,pn_2265
p_949,p_83222,pn_26
p_950,p_19277,pn_1
p_950,p_35570,pn_83
p_950,p_49421,pn_4
p_950,p_64897,pn_1
p_950,p_90828,pn_1
p_950,p_98170,pn_1
p_951,p_23993,pn_539
p_951,p_37607,pn_3723
p_951,p_57202,pn_465
p_951,p_64027,pn_1594
p_951,p_65202,pn_55
p_951,p_79449,pn_1
p_952,p_3578,pn_33
p_952,p_4522,pn_1
p_952,p_12874,pn_9
p_952,p_20960,pn_3281
p_952,p_48842,pn_3454
p_952,p_53890,pn_1
p_953,p_2188,pn_1
p_953,p_2377,pn_1
p_953,p_4993,pn_1
p_953,p_16195,pn_4991
p_953,p_94349,pn_1339
p_954,p_1925,pn_3280
p_954,p_2355,pn_1521
p_954,p_10455,pn_3
p_954,p_14109,pn_5848
p_954,p_25839,pn_4783
p_954,p_35616,pn_4004
p_955,p_1443,pn_895
p_955,p_4362,pn_1
p_955,p_19529,pn_1954
p_955,p_48284,pn_5498
p_955,p_63334,pn_900
p_955,p_63421,pn_5
p_956,p_26356,pn_1
p_956,p_28899,pn_99
p_956,p_30360,pn_1759
p_956,p_42250,pn_1
p_956,p_87777,pn_4005
p_956,p_98467,pn_28
p_957,p_2781,pn_756
p_957,p_4484,pn_1
p_957,p_10133,pn_865
p_957,p_22729,pn_3235
p_957,p_85441,pn_28
p_957,p_94924,pn_5938
p_958,p_1154,pn_5941
p_958,p_29704,pn_397
p_958,p_43398,pn_58
p_958,p_69302,pn_2937
p_958,p_70463,pn_3454
p_958,p_79220,pn_4458
p_959,p_6942,pn_5179
p_959,p_8533,pn_4
p_959,p_30368,pn_5399
p_959,p_47383,pn_239
p_959,p_65508,pn_1083
p_959,p_99232,pn_47
p_960,p_6649,pn_6
p_960,p_26339,pn_4121
p_960,p_55053,pn_413
p_960,p_62427,pn_8
p_960,p_67918,pn_4365
p_961,p_11497,pn_661
p_961,p_18434,pn_78
p_961,p_37765,pn_4064
p_961,p_44904,pn_1
p_961,p_76757,pn_3886
p_961,p_77457,pn_2884
p_962,p_9868,pn_4786
p_962,p_12456,pn_3864
p_962,p_51644,pn_4114
p_962,p_69296,pn_4212
p_962,p_84308,pn_10
p_962,p_88325,pn_3606
p_963,p_4311,pn_680
p_963,p_12768,pn_82
p_963,p_60406,pn_827
p_963,p_61002,pn_2247
p_963,p_62914,pn_5189
p_964,p_2327,pn_1732
p_964,p_6227,pn_2261
p_964,p_24557,pn_2506
p_964,p_29510,pn_4087
p_964,p_65029,pn_1241
p_964,p_90115,pn_3041
p_965,p_5374,pn_239
p_965,p_9594,pn_1784
p_965,p_18125,pn_1081
p_965,p_32549,pn_4741
p_965,p_62986,pn_1
p_965,p_74753,pn_5658
p_966,p_18146,pn_799
p_966,p_40464,pn_5
p_966,p_42164,pn_1
p_966,p_48349,pn_370
p_966,p_90411,pn_2030
p_967,p_3685,pn_622
p_967,p_6734,pn_3670
p_967,p_8651,pn_5
p_967,p_11590,pn_1228
p_967,p_52620,pn_538
p_967,p_81772,pn_2
p_968,p_4621,pn_7
p_968,p_8410,pn_2
p_968,p_14792,pn_2329
p_968,p_22577,pn_29
p_968,p_82775,pn_23
p_969,p_15653,pn_1696
p_969,p_29107,pn_2379
p_969,p_30313,pn_5242
p_969,p_34046,pn_738
p_969,p_68611,pn_4912
p_969,p_83147,pn_4
p_970,p_10760,pn_66
p_970,p_15697,pn_9
p_970,p_67603,pn_5575
p_970,p_85666,pn_2305
p_970,p_86530,pn_3953
p_970,p_99403,pn_338
p_971,p_32453,pn_31
p_971,p_35480,pn_4525
p_971,p_51945,pn_341
p_971,p_67464,pn_648
p_971,p_74379,pn_1
p_971,p_77308,pn_3
p_972,p_8947,pn_4
p_972,p_23867,pn_30
p_972,p_36309,pn_4095
p_972,p_47710,pn_2815
p_972,p_74976,pn_4339
p_972,p_82186,pn_2129
p_973,p_19624,pn_16
p_973,p_30520,pn_2835
p_973,p_30962,pn_1
p_973,p_39679,pn_1
p_973,p_67913,pn_2046
p_973,p_87151,pn_452
p_974,p_11554,pn_5482
p_974,p_16260,pn_3678
p_974,p_61017,pn_2899
p_974,p_77369,pn_1440
p_974,p_90661,pn_289
p_974,p_99163,pn_1
p_975,p_4125,pn_305
p_975,p_11894,pn_5753
p_975,p_14362,pn_9
p_975,p_15200,pn_5777
p_975,p_22589,pn_837
p_975,p_54796,pn_5433
p_976,p_5879,pn_37
p_976,p_14070,pn_1512
p_976,p_22654,pn_88
p_976,p_60568,pn_1
p_976,p_83337,pn_10
p_977,p_4170,pn_4154
p_977,p_9228,pn_1346
p_977,p_21086,pn_982
p_977,p_28222,pn_1
p_977,p_31889,pn_739
p_977,p_69401,pn_914
p_978,p_1138,pn_2609
p_978,p_25204,pn_5506
p_978,p_27730,pn_2967
p_978,p_29950,pn_968
p_978,p_72437,pn_5128
p_978,p_79845,pn_1341
p_979,p_2480,pn_86
p_979,p_3731,pn_1
p_979,p_8567,pn_1678
p_979,p_28521,pn_7
p_979,p_58399,pn_1
p_979,p_77344,pn_1
p_980,p_10146,pn_2720
p_980,p_10217,pn_390
p_980,p_21120,pn_1085
p_980,p_25445,pn_2817
p_980,p_46515,pn_31
p_980,p_59855,pn_2
p_981,p_1691,pn_1
p_981,p_2582,pn_87
p_981,p_39890,pn_968
p_981,p_52023,pn_4723
p_981,p_77208,pn_1879
p_981,p_78476,pn_89
p_982,p_16467,pn_692
p_982,p_57506,pn_3797
p_982,p_59779,pn_1625
p_982,p_69310,pn_6
p_982,p_71151,pn_3873
p_982,p_79297,pn_1
p_983,p_10480,pn_4968
p_983,p_16331,pn_2211
p_983,p_19199,pn_47
p_983,p_36245,pn_3069
p_983,p_42799,pn_7
p_983,p_64034,pn_1
p_984,p_34419,pn_1
p_984,p_36378,pn_1
p_984,p_95506,pn_5556
p_984,p_99185,pn_3228
p_984,p_99415,pn_7
p_985,p_24380,pn_718
p_985,p_25231,pn_969
p_985,p_31225,pn_8
p_985,p_47203,pn_14
p_985,p_53210,pn_115
p_986,p_2470,pn_1
p_986,p_4438,pn_190
p_986,p_16126,pn_1
p_986,p_17839,pn_7
p_986,p_58038,pn_82
p_987,p_3024,pn_2644
p_987,p_7363,pn_1977
p_987,p_14656,pn_3732
p_987,p_57663,pn_2473
p_987,p_69505,pn_5
p_987,p_99042,pn_92
p_988,p_23227,pn_76
p_988,p_37863,pn_1917
p_988,p_52927,pn_5740
p_988,p_79762,pn_1923
p_988,p_81533,pn_1
p_988,p_98523,pn_1094
p_989,p_8425,pn_2262
p_989,p_30249,pn_1032
p_989,p_34445,pn_51
p_989,p_63958,pn_4438
p_989,p_72040,pn_1
p_990,p_7415,pn_4517
p_990,p_7493,pn_2068
p_990,p_33183,pn_2200
p_990,p_72349,pn_2289
p_990,p_78693,pn_4909
p_990,p_81031,pn_1
p_991,p_19461,pn_5987
p_991,p_21757,pn_1248
p_991,p_23326,pn_5822
p_991,p_38508,pn_235
p_991,p_52593,pn_4852
p_991,p_81598,pn_1
p_992,p_22177,pn_2945
p_992,p_29894,pn_2013
p_992,p_71463,pn_6
p_992,p_79008,pn_537
p_992,p_87216,pn_452
p_993,p_6032,pn_326
p_993,p_9213,pn_126
p_993,p_18554,pn_686
p_993,p_23599,pn_1247
p_993,p_40994,pn_968
p_993,p_99676,pn_38
p_994,p_13799,pn_323
p_994,p_14666,pn_2357
p_994,p_55781,pn_712
p_994,p_88399,pn_4554
p_994,p_95060,pn_3717
p_994,p_98055,pn_1
p_995,p_9646,pn_4870
p_995,p_46730,pn_872
p_995,p_50471,pn_5
p_995,p_53480,pn_2010
p_995,p_65865,pn_946
p_995,p_83994,pn_5234
p_996,p_1489,pn_556
p_996,p_5264,pn_3134
p_996,p_18489,pn_558
p_996,p_28052,pn_4332
p_996,p_30947,pn_4738
p_996,p_52902,pn_63
p_997,p_28754,pn_10
p_997,p_31101,pn_4458
p_997,p_35699,pn_5792
p_997,p_46923,pn_2493
p_997,p_49385,pn_5092
p_997,p_80714,pn_950
p_998,p_6994,pn_3878
p_998,p_29306,pn_1535
p_998,p_46851,pn_3034
p_998,p_68506,pn_257
p_998,p_85429,pn_5768
p_998,p_90161,pn_1452
p_999,p_2043,pn_6
p_999,p_4958,pn_10
p_999,p_8748,pn_3320
p_999,p_43575,pn_2342
p_999,p_64432,pn_4363
p_999,p_77686,pn_47
p_1000,p_7971,pn_4666
p_1000,p_23916,pn_4044
p_1000,p_27779,pn_288
p_1000,p_51864,pn_1
p_1000,p_61616,pn_46
p_1000,p_92097,pn_5829
p_1001,p_2238,pn_3941
p_1001,p_2357,pn_3
p_1001,p_30884,pn_1268
p_1001,p_49538,pn_8
p_1001,p_58296,pn_1
p_1001,p_95348,pn_5951
p_1002,p_5459,pn_1128
p_1002,p_10018,pn_954
p_1002,p_11883,pn_3661
p_1002,p_44946,pn_1157
p_1002,p_68201,pn_3657
p_1002,p_87879,pn_42
p_1003,p_1975,pn_523
p_1003,p_41828,pn_3318
p_1003,p_51026,pn_2604
p_1003,p_54515,pn_2
p_1003,p_70397,pn_3959
p_1003,p_87054,pn_91
p_1004,p_4916,pn_515
p_1004,p_10464,pn_2
p_1004,p_13531,pn_5162
p_1004,p_24497,pn_1668
p_1004,p_97541,pn_5564
p_1005,p_4620,pn_717
p_1005,p_27845,pn_2778
p_1005,p_56395,pn_194
p_1005,p_67318,pn_5401
p_1005,p_75151,pn_74
p_1005,p_90354,pn_5451
p_1006,p_34112,pn_2933
p_1006,p_74359,pn_3864
p_1006,p_74456,pn_1854
p_1006,p_81694,pn_2329
p_1006,p_86085,pn_633
p_1006,p_89717,pn_3232
p_1007,p_5921,pn_2351
p_1007,p_7065,pn_3000
p_1007,p_12951,pn_46
p_1007,p_76320,pn_5819
p_1007,p_79241,pn_347
p_1007,p_82284,pn_3140
p_1008,p_4482,pn_2333
p_1008,p_4800,pn_862
p_1008,p_48319,pn_56
p_1008,p_52670,pn_404
p_1008,p_80797,pn_103
p_1009,p_2042,pn_996
p_1009,p_16066,pn_1229
p_1009,p_27537,pn_3274
p_1009,p_69042,pn_983
p_1009,p_90593,pn_2987
p_1009,p_91209,pn_2798
p_1010,p_7368,pn_803
p_1010,p_9499,pn_4125
p_1010,p_40813,pn_4973
p_1010,p_66961,pn_721
p_1010,p_80926,pn_63
p_1010,p_86541,pn_4406
p_1011,p_3838,pn_9
p_1011,p_4738,pn_817
p_1011,p_15355,pn_1437
p_1011,p_18825,pn_218
p_1011,p_65400,pn_6
p_1012,p_28895,pn_173
p_1012,p_41281,pn_1000
p_1012,p_42369,pn_1838
p_1012,p_45070,pn_3442
p_1012,p_49787,pn_942
p_1012,p_65439,pn_2
p_1013,p_8016,pn_5
p_1013,p_18552,pn_17
p_1013,p_34449,pn_25
p_1013,p_36595,pn_4414
p_1013,p_39179,pn_1906
p_1013,p_79070,pn_664
p_1014,p_12989,pn_1
p_1014,p_30109,pn_3759
p_1014,p_48706,pn_1722
p_1014,p_48993,pn_4969
p_1014,p_72070,pn_640
p_1014,p_72593,pn_2820
p_1015,p_10032,pn_216
p_1015,p_18059,pn_1746
p_1015,p_28205,pn_210
p_1015,p_41748,pn_930
p_1015,p_61575,pn_4316
p_1015,p_97153,pn_3012
p_1016,p_12297,pn_534
p_1016,p_18249,pn_4592
p_1016,p_20780,pn_1816
p_1016,p_31600,pn_2665
p_1016,p_88847,pn_3588
p_1016,p_99896,pn_3138
p_1017,p_5722,pn_2
p_1017,p_5752,pn_107
p_1017,p_40229,pn_3
p_1017,p_42539,pn_87
p_1017,p_57366,pn_3
p_1017,p_95230,pn_1573
p_1018,p_4276,pn_5311
p_1018,p_19370,pn_3378
p_1018,p_66379,pn_745
p_1018,p_89473,pn_1
p_1018,p_96755,pn_75
p_1019,p_2726,pn_519
p_1019,p_4763,pn_5244
p_1019,p_9550,pn_1436
p_1019,p_12257,pn_4966
p_1019,p_28053,pn_3450
p_1019,p_80235,pn_702
p_1020,p_9244,pn_7
p_1020,p_14345,pn_1
p_1020,p_24721,pn_399
p_1020,p_32193,pn_2732
p_1020,p_75756,pn_23
p_1020,p_97224,pn_3
p_1021,p_1450,pn_4
p_1021,p_2762,pn_1809
p_1021,p_12304,pn_74
p_1021,p_15843,pn_256
p_1021,p_67107,pn_1690
p_1021,p_74175,pn_1
p_1022,p_1690,pn_17
p_1022,p_1709,pn_1660
p_1022,p_12851,pn_3350
p_1022,p_33655,pn_838
p_1022,p_83241,pn_1
p_1023,p_2590,pn_2153
p_1023,p_4224,pn_5571
p_1023,p_7380,pn_3029
p_1023,p_33791,pn_598
p_1023,p_37328,pn_1
p_1024,p_7871,pn_4356
p_1024,p_14654,pn_1
p_1024,p_56232,pn_5052
p_1024,p_56624,pn_1296
p_1024,p_56674,pn_2195
p_1024,p_98200,pn_4903
p_1025,p_1395,pn_2150
p_1025,p_15796,pn_3729
p_1025,p_30065,pn_630
p_1025,p_81390,pn_953
p_1025,p_84121,pn_82
p_1025,p_99434,pn_2924
p_1026,p_4089,pn_1
p_1026,p_5930,pn_3439
p_1026,p_10418,pn_696
p_1026,p_15097,pn_61
p_1026,p_39076,pn_61
p_1026,p_49975,pn_967
p_1027,p_1635,pn_1
p_1027,p_5870,pn_5942
p_1027,p_10569,pn_653
p_1027,p_30432,pn_2822
p_1027,p_88888,pn_78
p_1027,p_98674,pn_2159
p_1028,p_30093,pn_516
p_1028,p_52463,pn_4347
p_1028,p_55785,pn_5250
p_1028,p_83168,pn_1401
p_1028,p_86090,pn_1835
p_1028,p_97141,pn_90
p_1029,p_14495,pn_1647
p_1029,p_30878,pn_1
p_1029,p_63250,pn_29
p_1029,p_65671,pn_2068
p_1029,p_78005,pn_94
p_1029,p_82194,pn_604
p_1030,p_9718,pn_6
p_1030,p_37745,pn_3002
p_1030,p_57556,pn_1
p_1030,p_66837,pn_2661
p_1030,p_67170,pn_43
p_1030,p_90475,pn_1705
p_1031,p_18012,pn_10
p_1031,p_19410,pn_926
p_1031,p_25271,pn_5594
p_1031,p_37442,pn_33
p_1031,p_50137,pn_4377
p_1031,p_74192,pn_4
p_1032,p_3009,pn_731
p_1032,p_6652,pn_4048
p_1032,p_9221,pn_1093
p_1032,p_26778,pn_5238
p_1032,p_27511,pn_5723
p_1032,p_39044,pn_1
p_1033,p_3613,pn_4312
p_1033,p_6243,pn_1313
p_1033,p_8057,pn_2881
p_1033,p_54181,pn_4847
p_1033,p_56280,pn_3760
p_1033,p_78744,pn_4166
p_1034,p_5193,pn_2620
p_1034,p_12930,pn_645
p_1034,p_22717,pn_4
p_1034,p_38289,pn_1314
p_1034,p_42739,pn_5621
p_1034,p_49377,pn_837
p_1035,p_9531,pn_648
p_1035,p_60227,pn_1690
p_1035,p_75411,pn_3268
p_1035,p_81963,pn_45
p_1035,p_84401,pn_3146
p_1035,p_84479,pn_454
p_1036,p_2399,pn_9
p_1036,p_16977,pn_288
p_1036,p_20724,pn_8
p_1036,p_27869,pn_10
p_1036,p_66985,pn_23
p_1036,p_78491,pn_1
p_1037,p_19092,pn_4402
p_1037,p_36935,pn_4881
p_1037,p_49405,pn_5499
p_1037,p_59031,pn_5668
p_1037,p_71761,pn_87
p_1037,p_87405,pn_4652
p_1038,p_2758,pn_2457
p_1038,p_13640,pn_1531
p_1038,p_18476,pn_1651
p_1038,p_68442,pn_3705
p_1038,p_76886,pn_1555
p_1038,p_97708,pn_8
p_1039,p_10139,pn_1243
p_1039,p_13044,pn_4482
p_1039,p_72466,pn_1620
p_1039,p_73250,pn_2154
p_1039,p_73719,pn_877
p_1039,p_85413,pn_3139
p_1040,p_28299,pn_783
p_1040,p_30606,pn_3862
p_1040,p_65612,pn_2057
p_1040,p_77081,pn_1370
p_1040,p_89433,pn_3591
p_1040,p_95849,pn_1163
p_1041,p_3959,pn_3
p_1041,p_17018,pn_1
p_1041,p_38565,pn_10
p_1041,p_64608,pn_3222
p_1041,p_73768,pn_5
p_1041,p_96089,pn_1
p_1042,p_3162,pn_4866
p_1042,p_14012,pn_4334
p_1042,p_24435,pn_2594
p_1042,p_65187,pn_2937
p_1042,p_77706,pn_5065
p_1042,p_86000,pn_36
p_1043,p_1275,pn_8
p_1043,p_6501,pn_4706
p_1043,p_47337,pn_2481
p_1043,p_66367,pn_670
p_1043,p_76125,pn_3
p_1043,p_80915,pn_5190
p_1044,p_3373,pn_5367
p_1044,p_20044,pn_1796
p_1044,p_28318,pn_84
p_1044,p_69647,pn_1
p_1044,p_95392,pn_279
p_1044,p_97209,pn_1465
p_1045,p_4096,pn_5681
p_1045,p_11305,pn_3551
p_1045,p_13922,pn_4493
p_1045,p_39246,pn_85
p_1045,p_44849,pn_896
p_1045,p_85683,pn_4653
p_1046,p_15953,pn_383
p_1046,p_25378,pn_2471
p_1046,p_43686,pn_5134
p_1046,p_52992,pn_555
p_1046,p_55833,pn_551
p_1046,p_94912,pn_1
p_1047,p_5434,pn_2387
p_1047,p_22904,pn_2684
p_1047,p_28932,pn_1
p_1047,p_41235,pn_3688
p_1047,p_46865,pn_174
p_1047,p_84328,pn_1552
p_1048,p_8419,pn_5
p_1048,p_21690,pn_1
p_1048,p_62117,pn_4676
p_1048,p_76998,pn_5070
p_1048,p_80547,pn_6
p_1048,p_87038,pn_2561
p_1049,p_4307,pn_1626
p_1049,p_12170,pn_5623
p_1049,p_14488,pn_3616
p_1049,p_21363,pn_2
p_1049,p_47544,pn_2992
p_1049,p_80164,pn_924
p_1050,p_3948,pn_5554
p_1050,p_10820,pn_7
p_1050,p_15923,pn_4681
p_1050,p_35541,pn_829
p_1050,p_70250,pn_375
p_1051,p_8049,pn_4550
p_1051,p_8332,pn_2634
p_1051,p_14471,pn_1
p_1051,p_50880,pn_744
p_1051,p_53145,pn_1
p_1052,p_1160,pn_56
p_1052,p_1272,pn_577
p_1052,p_5015,pn_5692
p_1052,p_39843,pn_2453
p_1052,p_58090,pn_1
p_1052,p_78214,pn_3808
p_1053,p_4118,pn_1284
p_1053,p_7991,pn_985
p_1053,p_10618,pn_1
p_1053,p_12272,pn_3240
p_1053,p_26189,pn_2769
p_1053,p_79729,pn_785
p_1054,p_4444,pn_3880
p_1054,p_6240,pn_1
p_1054,p_25603,pn_4026
p_1054,p_32304,pn_3
p_1054,p_33210,pn_1
p_1054,p_49548,pn_4564
p_1055,p_2742,pn_1
p_1055,p_44607,pn_3847
p_1055,p_51584,pn_259
p_1055,p_76091,pn_2186
p_1055,p_78678,pn_362
p_1055,p_89385,pn_1641
p_1056,p_5233,pn_386
p_1056,p_58703,pn_9
p_1056,p_63007,pn_2479
p_1056,p_70861,pn_5
p_1056,p_89883,pn_730
p_1056,p_99718,pn_3928
p_1057,p_18423,pn_1
p_1057,p_23557,pn_3952
p_1057,p_32695,pn_90
p_1057,p_45176,pn_3
p_1057,p_79340,pn_955
p_1058,p_2955,pn_5563
p_1058,p_10920,pn_62
p_1058,p_29393,pn_2042
p_1058,p_36146,pn_8
p_1058,p_61714,pn_3928
p_1058,p_95917,pn_4345
p_1059,p_2882,pn_4393
p_1059,p_12926,pn_10
p_1059,p_14557,pn_2444
p_1059,p_19250,pn_2096
p_1059,p_35819,pn_384
p_1060,p_15533,pn_2
p_1060,p_24266,pn_1
p_1060,p_28997,pn_5883
p_1060,p_41544,pn_120
p_1060,p_90802,pn_10
p_1061,p_5929,pn_4
p_1061,p_10381,pn_746
p_1061,p_32389,pn_2561
p_1061,p_58492,pn_3737
p_1061,p_61798,pn_1
p_1061,p_82273,pn_1
p_1062,p_19100,pn_1920
p_1062,p_21369,pn_61
p_1062,p_23021,pn_893
p_1062,p_32384,pn_1484
p_1062,p_42831,pn_2581
p_1062,p_95630,pn_977
p_1063,p_8171,pn_4589
p_1063,p_19959,pn_3981
p_1063,p_27083,pn_5671
p_1063,p_27520,pn_3629
p_1063,p_32435,pn_1
p_1063,p_42704,pn_4470
p_1064,p_1550,pn_1006
p_1064,p_5717,pn_3615
p_1064,p_24762,pn_1
p_1064,p_62444,pn_1
p_1064,p_66586,pn_557
p_1064,p_66912,pn_2608
p_1065,p_26022,pn_2840
p_1065,p_26741,pn_2417
p_1065,p_55741,pn_22
p_1065,p_67084,pn_2401
p_1065,p_86450,pn_783
p_1065,p_96742,pn_520
p_1066,p_2843,pn_115
p_1066,p_10121,pn_2490
p_1066,p_11678,pn_1080
p_1066,p_72753,pn_3188
p_1066,p_83513,pn_5549
p_1066,p_85412,pn_1
p_1067,p_1921,pn_921
p_1067,p_9063,pn_2
p_1067,p_16184,pn_1300
p_1067,p_26140,pn_81
p_1067,p_61700,pn_4
p_1067,p_82611,pn_1742
p_1068,p_8816,pn_4666
p_1068,p_10770,pn_6
p_1068,p_14493,pn_5437
p_1068,p_20588,pn_5016
p_1068,p_54920,pn_5462
p_1068,p_74430,pn_4950
p_1069,p_5590,pn_2682
p_1069,p_5685,pn_69
p_1069,p_16313,pn_2076
p_1069,p_60811,pn_2918
p_1069,p_96443,pn_1
p_1069,p_96455,pn_2439
p_1070,p_3461,pn_1
p_1070,p_8123,pn_1
p_1070,p_23106,pn_3718
p_1070,p_70077,pn_5498
p_1070,p_78192,pn_848
p_1070,p_98656,pn_4904
p_1071,p_10880,pn_709
p_1071,p_14527,pn_3519
p_1071,p_29945,pn_1013
p_1071,p_48266,pn_542
p_1071,p_69100,pn_3970
p_1071,p_78809,pn_692
p_1072,p_18800,pn_1920
p_1072,p_24403,pn_1
p_1072,p_52245,pn_3598
p_1072,p_67151,pn_2954
p_1072,p_81494,pn_5419
p_1072,p_81666,pn_4444
p_1073,p_7054,pn_2934
p_1073,p_10497,pn_355
p_1073,p_29932,pn_4413
p_1073,p_38855,pn_3060
p_1073,p_62551,pn_300
p_1073,p_72355,pn_202
p_1074,p_4627,pn_7
p_1074,p_8297,pn_4087
p_1074,p_16085,pn_1613
p_1074,p_18977,pn_506
p_1074,p_46111,pn_3
p_1074,p_51924,pn_7
p_1075,p_1562,pn_5619
p_1075,p_38700,pn_15
p_1075,p_60119,pn_394
p_1075,p_63949,pn_144
p_1075,p_78085,pn_30
p_1075,p_90450,pn_4608
p_1076,p_18153,pn_2494
p_1076,p_36189,pn_2939
p_1076,p_41469,pn_2335
p_1076,p_51402,pn_376
p_1076,p_70352,pn_3289
p_1076,p_97652,pn_4794
p_1077,p_11954,pn_69
p_1077,p_18430,pn_5
p_1077,p_18671,pn_375
p_1077,p_72043,pn_1054
p_1077,p_72449,pn_5294
p_1077,p_79854,pn_147
p_1078,p_6666,pn_2969
p_1078,p_7584,pn_645
p_1078,p_53178,pn_5725
p_1078,p_67800,pn_15
p_1078,p_69722,pn_4084
p_1078,p_78534,pn_2614
p_1079,p_1472,pn_1702
p_1079,p_7304,pn_48
p_1079,p_7490,pn_4252
p_1079,p_50865,pn_1669
p_1079,p_67535,pn_103
p_1079,p_68612,pn_1169
p_1080,p_33712,pn_6
p_1080,p_37575,pn_4323
p_1080,p_42247,pn_4637
p_1080,p_43353,pn_53
p_1080,p_56494,pn_1
p_1080,p_94512,pn_5763
p_1081,p_9208,pn_3851
p_1081,p_10898,pn_39
p_1081,p_12609,pn_1
p_1081,p_17786,pn_2807
p_1081,p_36860,pn_1917
p_1081,p_37231,pn_61
p_1082,p_6330,pn_3406
p_1082,p_43718,pn_5915
p_1082,p_52488,pn_3050
p_1082,p_59524,pn_76
p_1082,p_96906,pn_2889
p_1082,p_99214,pn_58
p_1083,p_27392,pn_60
p_1083,p_42750,pn_708
p_1083,p_45483,pn_557
p_1083,p_60243,pn_228
p_1083,p_82646,pn_1
p_1083,p_90413,pn_525
p_1084,p_2364,pn_5247
p_1084,p_2989,pn_1437
p_1084,p_23502,pn_575
p_1084,p_30034,pn_39
p_1084,p_30464,pn_1
p_1084,p_83747,pn_966
p_1085,p_20835,pn_10
p_1085,p_31418,pn_591
p_1085,p_51475,pn_1
p_1085,p_58221,pn_917
p_1085,p_63564,pn_394
p_1085,p_95412,pn_5
p_1086,p_4387,pn_2033
p_1086,p_9456,pn_1512
p_1086,p_18129,pn_10
p_1086,p_46835,pn_660
p_1086,p_67778,pn_3099
p_1086,p_95056,pn_1
p_1087,p_4164,pn_4
p_1087,p_11433,pn_182
p_1087,p_14847,pn_2429
p_1087,p_22310,pn_1232
p_1087,p_76756,pn_606
p_1087,p_93437,pn_676
p_1088,p_14715,pn_1
p_1088,p_25429,pn_5532
p_1088,p_51443,pn_3269
p_1088,p_56048,pn_933
p_1088,p_71825,pn_5577
p_1088,p_72640,pn_77
p_1089,p_4648,pn_310
p_1089,p_11734,pn_3006
p_1089,p_23182,pn_1
p_1089,p_42242,pn_12
p_1089,p_69333,pn_4526
p_1089,p_75513,pn_1898
